P (s),time (s),Stim_Mech,Obs1_Mech,Obs2_Mech,Obs3_Mech,Obs4_Mech,Obs5_Mech,Obs6_Mech,Stim_Hyd,Obs1_Hyd,Obs2_Hyd,Obs3_Hyd,Obs4_Hyd,Obs5_Hyd,Obs6_Hyd
10,13.4,-8.28E-07,-3.78E-07,-2.18E-07,-1.07E-07,-3.69E-08,2.51E-09,2.42E-08,-16956.28043,-1448.321844,-499.5649411,-16.92042591,202.1355134,268.4567529,195.0202474
10,13.5,-8.24E-07,-3.87E-07,-2.28E-07,-1.16E-07,-4.39E-08,-2.32E-09,2.29E-08,-16434.79463,-1479.372589,-536.1300268,-45.54865531,184.6497713,260.9319415,198.894246
10,13.6,-8.17E-07,-3.95E-07,-2.38E-07,-1.25E-07,-5.07E-08,-7.18E-09,2.15E-08,-15843.25203,-1504.77099,-570.8667607,-74.2432394,166.2742871,252.3000934,202.0097912
10,13.7,-8.07E-07,-4.01E-07,-2.46E-07,-1.33E-07,-5.73E-08,-1.21E-08,1.99E-08,-15183.66744,-1524.369734,-603.6184804,-102.8875227,147.0766028,242.5870306,204.3477225
10,13.8,-7.93E-07,-4.06E-07,-2.54E-07,-1.41E-07,-6.38E-08,-1.69E-08,1.83E-08,-14458.363,-1538.04465,-634.2354635,-131.3640159,127.128309,231.8233344,205.8919693
10,13.9,-7.76E-07,-4.09E-07,-2.60E-07,-1.48E-07,-7.01E-08,-2.18E-08,1.66E-08,-13669.95895,-1545.695408,-662.5756214,-159.55489,106.5047725,220.044253,206.6296414
10,14,-7.56E-07,-4.11E-07,-2.66E-07,-1.55E-07,-7.62E-08,-2.66E-08,1.48E-08,-12821.36289,-1547.246127,-688.5051688,-187.3424764,85.28484507,207.2895873,206.5511073
10,14.1,-7.33E-07,-4.11E-07,-2.70E-07,-1.61E-07,-8.20E-08,-3.13E-08,1.29E-08,-11915.75757,-1542.645874,-711.8992629,-214.6097722,63.55055434,193.6035567,205.6500587
10,14.2,-7.07E-07,-4.09E-07,-2.74E-07,-1.66E-07,-8.76E-08,-3.60E-08,1.10E-08,-10956.58747,-1531.869067,-732.6426109,-241.2409479,41.38677792,179.0346439,203.9235616
10,14.3,-6.78E-07,-4.06E-07,-2.76E-07,-1.71E-07,-9.28E-08,-4.05E-08,8.97E-09,-9947.54386,-1514.915761,-750.6300422,-267.1218545,18.88090208,163.6354215,201.3720931
10,14.4,-6.46E-07,-4.01E-07,-2.78E-07,-1.75E-07,-9.77E-08,-4.49E-08,6.91E-09,-8892.548905,-1491.811828,-765.767042,-292.1405299,-3.877533725,147.4623579,197.9995644
10,14.5,-6.11E-07,-3.95E-07,-2.78E-07,-1.79E-07,-1.02E-07,-4.92E-08,4.81E-09,-7795.738478,-1462.609026,-777.970244,-316.1876991,-26.79720511,130.5756057,193.8133287
10,14.6,-5.73E-07,-3.87E-07,-2.77E-07,-1.82E-07,-1.06E-07,-5.33E-08,2.67E-09,-6661.444068,-1427.384949,-787.1678788,-339.1572697,-49.78538216,113.0387718,188.8241751
10,14.7,-5.33E-07,-3.77E-07,-2.76E-07,-1.84E-07,-1.10E-07,-5.73E-08,5.01E-10,-5494.173744,-1386.242872,-793.300176,-360.9468166,-72.74831855,94.91867121,183.0463076
10,14.8,-4.91E-07,-3.66E-07,-2.73E-07,-1.85E-07,-1.14E-07,-6.11E-08,-1.69E-09,-4298.592331,-1339.31147,-796.3197171,-381.4580561,-95.59164855,76.28506437,176.497309
10,14.9,-4.46E-07,-3.53E-07,-2.68E-07,-1.86E-07,-1.17E-07,-6.46E-08,-3.89E-09,-3079.500906,-1286.744433,-796.1917369,-400.5973058,-118.2207903,57.21037969,169.1980907
10,15,-4.00E-07,-3.39E-07,-2.63E-07,-1.86E-07,-1.19E-07,-6.79E-08,-6.10E-09,-1841.815714,-1228.719962,-792.8943719,-418.2759287,-140.5413534,37.76942226,161.1728274
10,15.1,-3.51E-07,-3.23E-07,-2.57E-07,-1.86E-07,-1.21E-07,-7.10E-08,-8.30E-09,-590.546635,-1165.440153,-786.4188537,-434.4107585,-162.4595495,18.03906993,152.448878
10,15.2,-3.01E-07,-3.06E-07,-2.50E-07,-1.84E-07,-1.23E-07,-7.38E-08,-1.05E-08,669.2246916,-1097.130278,-776.7696451,-448.9245041,-183.8826027,-1.90204215,143.0566913
10,15.3,-2.50E-07,-2.88E-07,-2.41E-07,-1.82E-07,-1.24E-07,-7.64E-08,-1.27E-08,1932.36697,-1024.037948,-763.9645187,-461.7461311,-204.7191597,-21.97384696,133.0296991
10,15.4,-1.97E-07,-2.68E-07,-2.32E-07,-1.79E-07,-1.25E-07,-7.86E-08,-1.48E-08,3193.721459,-946.4321816,-748.0345764,-472.8112189,-224.8796964,-42.09517982,122.4041944
10,15.5,-1.43E-07,-2.47E-07,-2.22E-07,-1.76E-07,-1.25E-07,-8.06E-08,-1.69E-08,4448.124189,-864.6023682,-729.0242096,-482.0622897,-244.2769185,-62.1841198,111.2191974
10,15.6,-8.84E-08,-2.26E-07,-2.11E-07,-1.71E-07,-1.25E-07,-8.23E-08,-1.89E-08,5690.428067,-778.8571377,-706.9909979,-489.4491096,-262.826157,-82.15833685,99.51630879
10,15.7,-3.31E-08,-2.03E-07,-1.99E-07,-1.66E-07,-1.24E-07,-8.37E-08,-2.09E-08,6915.524773,-689.5231378,-682.0055496,-494.9289581,-280.445752,-101.9354432,87.33955008
10,15.8,2.27E-08,-1.79E-07,-1.86E-07,-1.61E-07,-1.23E-07,-8.47E-08,-2.28E-08,8118.366342,-596.9437266,-654.1512805,-498.4668659,-297.0574282,-121.433347,74.73519353
10,15.9,7.85E-08,-1.54E-07,-1.72E-07,-1.54E-07,-1.21E-07,-8.55E-08,-2.47E-08,9293.986343,-501.4775838,-623.524134,-500.0358186,-312.5866553,-140.5706078,61.75158057
10,16,1.34E-07,-1.29E-07,-1.57E-07,-1.47E-07,-1.19E-07,-8.59E-08,-2.65E-08,10437.52056,-403.4972499,-590.2322428,-499.6169254,-326.9629951,-159.2667899,48.43893026
10,16.1,1.90E-07,-1.03E-07,-1.42E-07,-1.40E-07,-1.16E-07,-8.59E-08,-2.81E-08,11544.22708,-303.3875964,-554.3955328,-497.1995518,-340.1204316,-177.4428149,34.84913847
10,16.2,2.45E-07,-7.64E-08,-1.26E-07,-1.32E-07,-1.13E-07,-8.57E-08,-2.97E-08,12609.50574,-201.5442374,-516.1452712,-492.7814147,-351.9976831,-195.0213093,21.03556847
10,16.3,2.99E-07,-4.95E-08,-1.10E-07,-1.23E-07,-1.09E-07,-8.51E-08,-3.12E-08,13628.91686,-98.3718869,-475.6235614,-486.3686403,-362.5384938,-211.9269464,7.05283395
10,16.4,3.53E-07,-2.22E-08,-9.28E-08,-1.13E-07,-1.05E-07,-8.41E-08,-3.26E-08,14598.19912,5.717328297,-432.9827848,-477.9757833,-371.6919055,-228.0867817,-7.043424798
10,16.5,4.05E-07,5.30E-09,-7.54E-08,-1.04E-07,-1.01E-07,-8.28E-08,-3.38E-08,15513.28661,110.3055939,-388.3849943,-467.6258073,-379.412505,-243.4305786,-21.19677033
10,16.6,4.56E-07,3.29E-08,-5.76E-08,-9.35E-08,-9.57E-08,-8.12E-08,-3.49E-08,16370.32503,214.9711627,-342.0012609,-455.3500275,-385.6606487,-257.8911238,-35.35020235
10,16.7,5.05E-07,6.05E-08,-3.95E-08,-8.28E-08,-9.03E-08,-7.93E-08,-3.59E-08,17165.68683,319.2901307,-294.0109767,-441.188013,-390.4026608,-271.4045311,-49.44639575
10,16.8,5.53E-07,8.80E-08,-2.12E-08,-7.18E-08,-8.46E-08,-7.71E-08,-3.68E-08,17895.98544,422.8382269,-244.6011169,-425.1874531,-393.6110065,-283.9105312,-63.42794132
10,16.9,5.98E-07,1.15E-07,-2.64E-09,-6.04E-08,-7.85E-08,-7.45E-08,-3.75E-08,18558.08838,525.1926073,-193.9654664,-407.4039838,-395.2644373,-295.3527467,-77.2375881
10,17,6.41E-07,1.42E-07,1.60E-08,-4.87E-08,-7.21E-08,-7.16E-08,-3.81E-08,19149.12943,625.9336468,-142.3038119,-387.9009794,-395.348108,-305.6789513,-90.81848628
10,17.1,6.82E-07,1.69E-07,3.46E-08,-3.68E-08,-6.54E-08,-6.85E-08,-3.86E-08,19666.51959,724.6467186,-89.82110508,-366.7493067,-393.8536662,-314.8413108,-104.1144295
10,17.2,7.21E-07,1.95E-07,5.32E-08,-2.47E-08,-5.83E-08,-6.50E-08,-3.89E-08,20107.95699,820.9239553,-36.72660099,-344.027045,-390.7793122,-322.7966058,-117.0700956
10,17.3,7.56E-07,2.20E-07,7.16E-08,-1.24E-08,-5.11E-08,-6.13E-08,-3.90E-08,20471.43569,914.3659813,16.76702532,-319.8191736,-386.1298294,-329.5064348,-129.6312845
10,17.4,7.89E-07,2.44E-07,8.99E-08,-6.83E-11,-4.35E-08,-5.74E-08,-3.90E-08,20755.25332,1004.583611,70.44457867,-294.217226,-379.9165858,-334.9373963,-141.7451521
10,17.5,8.19E-07,2.68E-07,1.08E-07,1.24E-08,-3.58E-08,-5.32E-08,-3.89E-08,20958.01758,1091.199504,124.0892563,-267.3189154,-372.1575057,-339.0612491,-153.3604399
10,17.6,8.46E-07,2.91E-07,1.25E-07,2.48E-08,-2.79E-08,-4.87E-08,-3.86E-08,21078.6516,1173.849772,177.4835683,-239.2277313,-362.8770126,-341.8550508,-164.4276977
10,17.7,8.69E-07,3.12E-07,1.43E-07,3.72E-08,-1.99E-08,-4.41E-08,-3.82E-08,21116.39814,1252.185522,230.4102625,-210.0525104,-352.1059423,-343.3012728,-174.8995002
10,17.8,8.89E-07,3.33E-07,1.59E-07,4.94E-08,-1.17E-08,-3.92E-08,-3.76E-08,21070.82268,1325.874346,282.6532478,-179.9069831,-339.881429,-343.387892,-184.7306548
10,17.9,9.06E-07,3.52E-07,1.75E-07,6.16E-08,-3.47E-09,-3.42E-08,-3.68E-08,20941.81532,1394.601737,333.9985132,-148.9092985,-326.2467618,-342.1084582,-193.878401
10,18,9.19E-07,3.70E-07,1.91E-07,7.35E-08,4.81E-09,-2.90E-08,-3.59E-08,20729.59156,1458.07242,384.2350375,-117.1815302,-311.2512157,-339.4621378,-202.3026001
10,18.1,9.29E-07,3.86E-07,2.06E-07,8.52E-08,1.31E-08,-2.37E-08,-3.49E-08,20434.69197,1516.011619,433.1556854,-84.84916461,-294.9498556,-335.4537329,-209.9659131
10,18.2,9.35E-07,4.02E-07,2.20E-07,9.67E-08,2.14E-08,-1.83E-08,-3.37E-08,20057.98068,1568.166222,480.5580864,-52.04057536,-277.403315,-330.0936753,-216.8339683
10,18.3,9.37E-07,4.15E-07,2.33E-07,1.08E-07,2.96E-08,-1.28E-08,-3.24E-08,19600.64286,1614.305865,526.2454916,-18.88648538,-258.6775513,-323.3979973,-222.8755156
10,18.4,9.36E-07,4.27E-07,2.45E-07,1.18E-07,3.78E-08,-7.19E-09,-3.10E-08,19064.18096,1654.223915,570.0276064,14.48058019,-238.8435776,-315.3882774,-228.0625684
10,18.5,9.31E-07,4.37E-07,2.57E-07,1.29E-07,4.58E-08,-1.55E-09,-2.94E-08,18450.40999,1687.738358,611.7213928,47.92684797,-217.9771736,-306.0915626,-232.3705313
10,18.6,9.22E-07,4.46E-07,2.67E-07,1.38E-07,5.37E-08,4.11E-09,-2.78E-08,17761.45164,1714.692582,651.1518413,81.31785454,-196.1585758,-295.5402669,-235.7783139
10,18.7,9.09E-07,4.53E-07,2.77E-07,1.48E-07,6.14E-08,9.78E-09,-2.60E-08,16999.72739,1734.956055,688.1527055,114.5190063,-173.4721499,-283.7720471,-238.2684296
10,18.8,8.93E-07,4.58E-07,2.85E-07,1.57E-07,6.88E-08,1.54E-08,-2.41E-08,16167.95054,1748.4249,722.5671993,147.3961388,-150.0060453,-270.8296568,-239.8270793
10,18.9,8.73E-07,4.61E-07,2.92E-07,1.65E-07,7.61E-08,2.10E-08,-2.21E-08,15269.11721,1755.022357,754.2486526,179.816072,-125.851835,-256.7607776,-240.4442194
10,19,8.50E-07,4.63E-07,2.99E-07,1.72E-07,8.30E-08,2.66E-08,-2.00E-08,14306.49636,1754.699133,783.0611232,211.647161,-101.1041412,-241.6178308,-240.1136141
10,19.1,8.23E-07,4.62E-07,3.04E-07,1.79E-07,8.97E-08,3.21E-08,-1.78E-08,13283.6188,1747.433645,808.8799621,242.7598379,-75.86024936,-225.457769,-238.8328716
10,19.2,7.93E-07,4.60E-07,3.07E-07,1.85E-07,9.60E-08,3.74E-08,-1.55E-08,12204.26518,1733.232149,831.5923314,273.0271436,-50.21971148,-208.341848,-236.6034636
10,19.3,7.60E-07,4.56E-07,3.10E-07,1.91E-07,1.02E-07,4.26E-08,-1.32E-08,11072.45313,1712.128759,851.0976721,302.3252475,-24.28394113,-190.3353826,-233.4307294
10,19.4,7.23E-07,4.50E-07,3.11E-07,1.95E-07,1.08E-07,4.77E-08,-1.08E-08,9892.423362,1684.185348,867.3081198,330.5339524,1.8441984,-171.5074838,-229.3238629
10,19.5,6.84E-07,4.43E-07,3.12E-07,1.99E-07,1.13E-07,5.26E-08,-8.39E-09,8668.62497,1649.49135,880.1488683,357.5371829,28.06081105,-151.9307822,-224.2958837
10,19.6,6.42E-07,4.33E-07,3.11E-07,2.03E-07,1.17E-07,5.73E-08,-5.92E-09,7405.699788,1608.163438,889.5584792,383.2234564,54.26138819,-131.6811361,-218.3635924
10,19.7,5.97E-07,4.22E-07,3.08E-07,2.05E-07,1.22E-07,6.18E-08,-3.42E-09,6108.465949,1560.345111,895.4891367,407.4863327,80.34123047,-110.8373276,-211.5475097
10,19.8,5.49E-07,4.09E-07,3.05E-07,2.07E-07,1.26E-07,6.61E-08,-9.01E-10,4781.90063,1506.206159,897.9068471,430.2248435,106.1958696,-89.4807456,-203.8717999
10,19.9,4.99E-07,3.95E-07,3.00E-07,2.07E-07,1.29E-07,7.01E-08,1.63E-09,3431.122033,1445.942036,896.7915834,451.3438981,131.7214882,-67.69506038,-195.36418
10,20,4.47E-07,3.79E-07,2.94E-07,2.07E-07,1.32E-07,7.39E-08,4.16E-09,2061.370651,1379.773128,892.1373733,470.7546646,156.8153365,-45.56588775,-186.055813
10,20.1,3.93E-07,3.61E-07,2.87E-07,2.07E-07,1.34E-07,7.74E-08,6.68E-09,677.9898592,1307.943921,883.9523327,488.374926,181.3761439,-23.18044641,-175.9811877
10,20.2,3.38E-07,3.42E-07,2.79E-07,2.05E-07,1.36E-07,8.05E-08,9.19E-09,-713.5941185,1230.72208,872.258643,504.1294094,205.3045241,-0.627208991,-165.1779844
10,20.3,2.80E-07,3.21E-07,2.69E-07,2.03E-07,1.37E-07,8.34E-08,1.17E-08,-2107.892801,1148.397437,857.0924743,517.9500868,228.5033721,22.00445159,-153.6869279
10,20.4,2.22E-07,2.99E-07,2.59E-07,1.99E-07,1.38E-07,8.60E-08,1.41E-08,-3499.376548,1061.280882,838.5038543,529.7764488,250.8782519,44.62461914,-141.5516273
10,20.5,1.62E-07,2.76E-07,2.47E-07,1.95E-07,1.38E-07,8.82E-08,1.65E-08,-4882.496097,969.703189,816.556484,539.5557474,272.3377734,67.14319314,-128.8184048
10,20.6,1.02E-07,2.52E-07,2.35E-07,1.90E-07,1.38E-07,9.01E-08,1.88E-08,-6251.704458,874.0137473,791.3275012,547.2432095,292.7939569,89.47024813,-115.536113
10,20.7,4.05E-08,2.27E-07,2.21E-07,1.85E-07,1.37E-07,9.16E-08,2.11E-08,-7601.479109,774.5792293,762.9071933,552.8022203,312.1625846,111.5163924,-101.755942
10,20.8,-2.10E-08,2.00E-07,2.07E-07,1.78E-07,1.36E-07,9.28E-08,2.32E-08,-8926.344385,671.7821863,731.3986601,556.204475,330.3635371,133.1931244,-87.53121669
10,20.9,-8.26E-08,1.73E-07,1.91E-07,1.71E-07,1.34E-07,9.36E-08,2.53E-08,-10220.894,566.019581,696.9174285,557.4300992,347.3211145,154.4131857,-72.91718637
10,21,-1.44E-07,1.45E-07,1.75E-07,1.63E-07,1.31E-07,9.40E-08,2.73E-08,-11479.81358,457.7012618,659.5910202,556.4677384,362.9643405,175.090909,-57.97080546
10,21.1,-2.05E-07,1.16E-07,1.58E-07,1.55E-07,1.28E-07,9.41E-08,2.92E-08,-12697.90318,347.2483851,619.5584755,553.3146155,377.2272488,195.1425602,-42.75050799
10,21.2,-2.66E-07,8.70E-08,1.41E-07,1.46E-07,1.24E-07,9.38E-08,3.10E-08,-13870.09951,235.0917893,576.9698326,547.9765559,390.0491503,214.4866731,-27.31597592
10,21.3,-3.25E-07,5.73E-08,1.23E-07,1.36E-07,1.20E-07,9.31E-08,3.27E-08,-14991.49809,121.6703282,531.9855666,540.467982,401.3748814,233.0443752,-11.7279024
10,21.4,-3.84E-07,2.74E-08,1.04E-07,1.26E-07,1.16E-07,9.21E-08,3.42E-08,-16057.37481,7.429169115,484.7759887,530.811875,411.1550311,250.7397045,3.95224906
10,21.5,-4.41E-07,-2.82E-09,8.49E-08,1.15E-07,1.11E-07,9.07E-08,3.56E-08,-17063.20715,-107.1819392,435.5206087,519.0397059,419.346147,267.4999147,19.66248864
10,21.6,-4.97E-07,-3.31E-08,6.54E-08,1.04E-07,1.05E-07,8.89E-08,3.69E-08,-18004.69475,-221.7104209,384.4074623,505.1913349,425.9109199,283.2557688,35.34054645
10,21.7,-5.51E-07,-6.33E-08,4.55E-08,9.21E-08,9.95E-08,8.67E-08,3.80E-08,-18877.77927,-335.7026453,331.632405,489.3148798,430.8183444,297.9418196,50.9241201
10,21.8,-6.02E-07,-9.33E-08,2.54E-08,8.00E-08,9.32E-08,8.43E-08,3.90E-08,-19678.6634,-448.7057086,277.398377,471.4665543,434.0438581,311.4966761,66.35112258
10,21.9,-6.52E-07,-1.23E-07,5.16E-09,6.75E-08,8.66E-08,8.15E-08,3.98E-08,-20403.82903,-560.2692209,221.9146385,451.7104758,435.5694555,323.863255,81.55992947
10,22,-6.99E-07,-1.52E-07,-1.52E-08,5.47E-08,7.95E-08,7.83E-08,4.05E-08,-21050.05421,-669.9470898,165.3959804,430.1184436,435.3837786,334.9890165,96.4896247
10,22.1,-7.44E-07,-1.81E-07,-3.55E-08,4.17E-08,7.21E-08,7.48E-08,4.10E-08,-21614.42912,-777.2992955,108.061912,406.7696888,433.4821826,344.8261826,111.0802438
10,22.2,-7.85E-07,-2.10E-07,-5.57E-08,2.85E-08,6.44E-08,7.11E-08,4.13E-08,-22094.37069,-881.8936507,50.1358276,381.7505949,429.8667764,353.3319384,125.2730135
10,22.3,-8.24E-07,-2.37E-07,-7.58E-08,1.51E-08,5.65E-08,6.70E-08,4.15E-08,-22487.63589,-983.3075373,-8.155844107,355.1543915,424.5464387,360.4686151,139.0105878
10,22.4,-8.60E-07,-2.64E-07,-9.57E-08,1.62E-09,4.82E-08,6.27E-08,4.15E-08,-22792.33356,-1081.129615,-66.58450551,327.0808213,417.5368075,366.2038533,152.2372774
10,22.5,-8.92E-07,-2.89E-07,-1.15E-07,-1.19E-08,3.98E-08,5.80E-08,4.14E-08,-23006.93471,-1174.961496,-124.920268,297.6357812,408.8602454,370.510747,164.899275
10,22.6,-9.21E-07,-3.14E-07,-1.34E-07,-2.54E-08,3.12E-08,5.32E-08,4.11E-08,-23130.28123,-1264.419371,-182.9328391,266.9309379,398.5457777,373.3679668,176.9448719
10,22.7,-9.46E-07,-3.37E-07,-1.53E-07,-3.89E-08,2.25E-08,4.81E-08,4.06E-08,-23161.59288,-1349.135596,-240.3924153,235.0833208,386.6290068,374.7598629,188.324668
10,22.8,-9.67E-07,-3.59E-07,-1.71E-07,-5.22E-08,1.36E-08,4.29E-08,4.00E-08,-23100.47255,-1428.76022,-297.0705794,202.2148917,373.1519989,374.6765459,198.9917728
10,22.9,-9.85E-07,-3.80E-07,-1.88E-07,-6.54E-08,4.64E-09,3.74E-08,3.92E-08,-22946.90978,-1502.962446,-352.7411962,168.4520928,358.1631475,373.1139461,208.9019972
10,23,-9.99E-07,-3.99E-07,-2.05E-07,-7.83E-08,-4.35E-09,3.18E-08,3.82E-08,-22701.28235,-1571.432031,-407.1813067,133.9253748,341.7170101,370.0738504,218.0140357
10,23.1,-1.01E-06,-4.17E-07,-2.21E-07,-9.10E-08,-1.34E-08,2.60E-08,3.71E-08,-22364.35613,-1633.880613,-460.1720155,98.76870717,323.8741209,365.5639171,226.2896369
10,23.2,-1.01E-06,-4.33E-07,-2.36E-07,-1.03E-07,-2.23E-08,2.01E-08,3.58E-08,-21937.283,-1690.04295,-511.4993682,63.11906972,304.7007793,359.5976676,233.6937635
10,23.3,-1.02E-06,-4.48E-07,-2.51E-07,-1.15E-07,-3.12E-08,1.41E-08,3.44E-08,-21421.59687,-1739.678082,-560.9552164,27.11593007,284.2688141,352.194455,240.19474
10,23.4,-1.01E-06,-4.61E-07,-2.64E-07,-1.27E-07,-4.00E-08,8.09E-09,3.29E-08,-20819.20798,-1782.570399,-608.3380667,-9.099293469,262.6553245,343.3794109,245.7643875
10,23.5,-1.01E-06,-4.72E-07,-2.76E-07,-1.38E-07,-4.87E-08,1.99E-09,3.12E-08,-20132.3952,-1818.530609,-653.4539097,-45.38378071,239.9423992,333.1833676,250.3781457
10,23.6,-9.98E-07,-4.81E-07,-2.88E-07,-1.49E-07,-5.72E-08,-4.14E-09,2.94E-08,-19363.79665,-1847.396614,-696.1170257,-81.59386852,216.2168132,321.642759,254.0151807
10,23.7,-9.84E-07,-4.88E-07,-2.98E-07,-1.59E-07,-6.55E-08,-1.03E-08,2.74E-08,-18516.39857,-1869.034267,-736.1507646,-117.5856179,191.5697037,308.7994975,256.6584792
10,23.8,-9.66E-07,-4.93E-07,-3.07E-07,-1.68E-07,-7.36E-08,-1.64E-08,2.54E-08,-17593.52246,-1883.338036,-773.3882957,-153.2153866,166.0962271,294.70083,258.2949273
10,23.9,-9.44E-07,-4.97E-07,-3.15E-07,-1.77E-07,-8.14E-08,-2.24E-08,2.32E-08,-16598.81061,-1890.231538,-807.673324,-188.3404066,139.8951963,279.3991703,258.9153755
10,24,-9.18E-07,-4.98E-07,-3.21E-07,-1.85E-07,-8.89E-08,-2.84E-08,2.10E-08,-15536.2102,-1889.667966,-838.8607702,-222.8193612,113.0687015,262.951911,258.5146868
10,24.1,-8.89E-07,-4.98E-07,-3.27E-07,-1.92E-07,-9.61E-08,-3.43E-08,1.86E-08,-14409.95586,-1881.630392,-866.8174111,-256.5129634,85.72171388,245.4212139,257.0917707
10,24.2,-8.56E-07,-4.95E-07,-3.31E-07,-1.99E-07,-1.03E-07,-4.01E-08,1.62E-08,-13224.55096,-1866.131952,-891.422476,-289.2845296,57.96167586,226.8737799,254.6496003
10,24.3,-8.19E-07,-4.91E-07,-3.33E-07,-2.05E-07,-1.09E-07,-4.57E-08,1.37E-08,-11984.74766,-1843.215899,-912.5681985,-321.0005478,29.8980771,207.3805996,251.1952139
10,24.4,-7.80E-07,-4.85E-07,-3.35E-07,-2.10E-07,-1.15E-07,-5.12E-08,1.11E-08,-10695.52586,-1812.955539,-930.1603179,-351.5312383,1.642019614,187.0166845,246.7397004
10,24.5,-7.37E-07,-4.76E-07,-3.35E-07,-2.14E-07,-1.21E-07,-5.65E-08,8.51E-09,-9362.071233,-1775.454034,-944.1185293,-380.7511026,-26.6942272,165.8607806,241.2981688
10,24.6,-6.91E-07,-4.66E-07,-3.34E-07,-2.18E-07,-1.26E-07,-6.16E-08,5.85E-09,-7989.752295,-1730.844083,-954.3768792,-408.5394599,-54.99767946,143.9950649,234.8897008
10,24.7,-6.42E-07,-4.54E-07,-3.31E-07,-2.20E-07,-1.31E-07,-6.64E-08,3.16E-09,-6584.096858,-1679.287475,-960.8841043,-434.7809674,-83.15509795,121.5048261,227.5372882
10,24.8,-5.91E-07,-4.40E-07,-3.28E-07,-2.22E-07,-1.35E-07,-7.10E-08,4.45E-10,-5150.767846,-1620.974518,-963.6039105,-459.366122,-111.0534514,98.4781303,219.2677538
10,24.9,-5.37E-07,-4.25E-07,-3.23E-07,-2.23E-07,-1.38E-07,-7.54E-08,-2.28E-09,-3695.538679,-1556.123342,-962.5151917,-482.1917414,-138.5803823,75.00547407,210.1116569
10,25,-4.81E-07,-4.07E-07,-3.16E-07,-2.23E-07,-1.42E-07,-7.94E-08,-5.00E-09,-2224.268327,-1484.979083,-957.6121848,-503.1614221,-165.6246722,51.17942457,200.103183
10,25.1,-4.23E-07,-3.88E-07,-3.09E-07,-2.22E-07,-1.44E-07,-8.32E-08,-7.71E-09,-742.876186,-1407.812952,-948.9045614,-522.1859709,-192.0767062,27.09424965,189.2800188
10,25.2,-3.64E-07,-3.68E-07,-3.00E-07,-2.20E-07,-1.46E-07,-8.66E-08,-1.04E-08,742.6831073,-1324.921181,-936.4174531,-539.183809,-217.8289327,2.845538671,177.6832122
10,25.3,-3.03E-07,-3.46E-07,-2.90E-07,-2.18E-07,-1.47E-07,-8.97E-08,-1.31E-08,2226.444791,-1236.623871,-920.1914115,-554.081346,-242.7763168,-21.47018428,165.3570178
10,25.4,-2.40E-07,-3.23E-07,-2.78E-07,-2.14E-07,-1.48E-07,-9.25E-08,-1.57E-08,3702.4589,-1143.263719,-900.2823006,-566.8133208,-266.8167867,-45.75585298,152.3487293
10,25.5,-1.77E-07,-2.98E-07,-2.66E-07,-2.10E-07,-1.49E-07,-9.49E-08,-1.82E-08,5164.814885,-1045.204659,-876.7611235,-577.3231095,-289.851668,-69.91425594,138.7084981
10,25.6,-1.13E-07,-2.72E-07,-2.53E-07,-2.05E-07,-1.48E-07,-9.69E-08,-2.07E-08,6607.665811,-942.8303976,-849.713781,-585.5629956,-311.7861074,-93.84843579,124.4891399
10,25.7,-4.78E-08,-2.45E-07,-2.38E-07,-1.99E-07,-1.47E-07,-9.86E-08,-2.32E-08,8025.252032,-836.5428704,-819.2407659,-591.4944043,-332.5294801,-117.4620894,109.7459296
10,25.8,1.72E-08,-2.17E-07,-2.23E-07,-1.92E-07,-1.46E-07,-9.99E-08,-2.55E-08,9411.924246,-726.7606091,-785.4567905,-595.0880967,-351.9957823,-140.659967,94.53638449
10,25.9,8.22E-08,-1.88E-07,-2.07E-07,-1.84E-07,-1.44E-07,-1.01E-07,-2.78E-08,10762.16585,-613.9170391,-748.4903512,-596.3243237,-370.1040041,-163.3482685,78.92003825
10,26,1.47E-07,-1.58E-07,-1.90E-07,-1.76E-07,-1.41E-07,-1.01E-07,-2.99E-08,12070.61447,-498.4587095,-708.4832314,-595.1929391,-386.7784826,-185.4350352,62.95820516
10,26.1,2.11E-07,-1.28E-07,-1.72E-07,-1.67E-07,-1.38E-07,-1.01E-07,-3.19E-08,13332.0827,-380.8434646,-665.5899429,-591.6934703,-401.9492331,-206.8305347,46.71373614
10,26.2,2.75E-07,-9.67E-08,-1.53E-07,-1.58E-07,-1.34E-07,-1.01E-07,-3.39E-08,14541.57779,-261.5385648,-619.9771106,-585.835146,-415.552256,-227.4476386,30.25076755
10,26.3,3.37E-07,-6.54E-08,-1.34E-07,-1.47E-07,-1.30E-07,-1.00E-07,-3.56E-08,15694.32043,-141.0187663,-571.8228018,-577.6368815,-427.5298187,-247.2021892,13.63446358
10,26.4,3.98E-07,-3.37E-08,-1.14E-07,-1.36E-07,-1.25E-07,-9.93E-08,-3.73E-08,16785.76251,-19.7643678,-521.3158033,-567.1272204,-437.8307111,-266.0133552,-3.069246394
10,26.5,4.58E-07,-1.85E-09,-9.37E-08,-1.25E-07,-1.20E-07,-9.78E-08,-3.88E-08,17811.60365,101.7407668,-468.6548499,-554.3442334,-446.4104727,-283.8039737,-19.79393466
